image_index,concept,verdict,macro_cluster
426,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
426,pigeon breast,Uncertain,2
426,"sarcoid, boeck's",Uncertain,1
426,"spine, cervical",Uncertain,2
426,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Uncertain,0
426,the pulmonary artery segment maintains a normal contour along the left heart border.,Aligned,0
426,well-defined costophrenic sulcus with normal contour and sharp margins.,Aligned,4
427,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
427,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
427,cystic fibrosis (disorder),Uncertain,0
427,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
427,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
427,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
427,fibrocystic disease,Uncertain,0
427,"fibroses, pulmonary",Uncertain,0
427,increased prominence of bronchovascular markings with bilateral hazy opacities.,Uncertain,0
427,multiple small dense pulmonary nodules scattered throughout both lung fields.,Uncertain,0
428,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
428,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
428,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
428,gallstone diseases,Uncertain,5
428,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
428,linear scarring and calcified granulomas present in the upper lung zones.,Uncertain,1
428,miliary lupoid of boeck,Uncertain,1
428,regional hyperlucency of the upper lung zone with decreased density of pulmonary vasculature.,Uncertain,0
428,the carina is sharp and located at the level of the hilum.,Unaligned,0
428,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Uncertain,4
429,atheroscleroses,Uncertain,0
429,cardiomegaly (disorder),Uncertain,0
429,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
429,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
429,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
429,diffuse hyperlucency of the left lung with associated attenuation of peripheral pulmonary vessels.,Uncertain,0
429,persistent hazy opacity noted within the right upper lobe lung parenchyma.,Uncertain,0
429,the tracheal bifurcation is clearly visualized with a sharp carinal angle.,Aligned,0
429,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
430,atheroscleroses,Uncertain,0
430,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
430,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
430,gallstone disease,Uncertain,5
430,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
430,localized upward displacement of the hemidiaphragm contour without associated mass effect.,Uncertain,3
430,pericardial effusion,Uncertain,0
430,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
430,subdiaphragmatic lucency consistent with free air within the peritoneal cavity.,Unaligned,3
430,the left atrial appendage is located along the mid left heart border.,Uncertain,0
431,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
431,dense consolidation obscuring the normal vascular markings in the left lower lung.,Unaligned,0
431,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
431,linear scarring and calcified granulomas present in the upper lung zones.,Uncertain,1
431,multiple small dense pulmonary nodules scattered throughout both lung fields.,Uncertain,0
431,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Unaligned,0
431,subdiaphragmatic lucency consistent with free air within the peritoneal cavity.,Unaligned,3
431,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Unaligned,2
431,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Unaligned,2
432,bilateral hilar lymphadenopathy with prominent right paratracheal nodal enlargement is noted.,Unaligned,1
432,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Aligned,0
432,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
432,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
432,confluent airspace opacities identified throughout the right middle and lower lobes.,Unaligned,0
432,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
432,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
432,extraskeletal calcification,Uncertain,2
432,"fibroses, pulmonary",Uncertain,0
432,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
433,calcified granuloma,Uncertain,0
433,costophrenic angle,Uncertain,4
433,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
433,patchy airspace opacification identified in the right mid lung zone suggesting consolidation.,Uncertain,0
433,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
433,subdiaphragmatic lucency consistent with free air within the peritoneal cavity.,Unaligned,3
433,well defined thick walled cavitary lesion identified in the left lower lobe.,Uncertain,0
433,well-defined costophrenic sulcus with normal contour and sharp margins.,Uncertain,4
434,calculus in biliary tract,Uncertain,5
434,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
434,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
434,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
434,"disease, forestier's",Uncertain,2
434,"fibroses, pulmonary",Uncertain,0
434,increased posterior curvature of the thoracic spine is noted on the lateral view.,Uncertain,2
434,persistent hazy opacity noted within the right upper lobe lung parenchyma.,Uncertain,0
434,"sarcoid, boeck's",Uncertain,1
434,the pulmonary artery segment maintains a normal contour along the left heart border.,Aligned,0
435,besnier boeck schaumann syndrome,Uncertain,1
435,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
435,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
435,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
435,costophrenic angle,Unaligned,4
435,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
435,enlarged cardiac silhouette associated with diffuse bilateral pulmonary venous hypertension and edema.,Unaligned,0
435,gallstone diseases,Uncertain,5
435,oesophageal hiatal hernia,Uncertain,3
435,prominent tubular opacities noted within the lower lung zones bilaterally.,Uncertain,0
436,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
436,cystic fibrosis (disorder),Uncertain,0
436,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
436,"disease, forestier's",Uncertain,2
436,fibrocystic disease,Uncertain,0
436,gallstone disease,Uncertain,5
436,miliary lupoid of boeck,Uncertain,1
436,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Aligned,0
436,the tracheal bifurcation is clearly visualized with a sharp carinal angle.,Uncertain,0
437,bilateral hilar lymphadenopathy with prominent right paratracheal nodal enlargement is noted.,Uncertain,1
437,cystic fibrosis (disorder),Uncertain,0
437,"eventration, diaphragmatic",Uncertain,3
437,forestiers disease,Uncertain,2
437,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
437,increased posterior curvature of the thoracic spine is noted on the lateral view.,Uncertain,2
437,lupus pernio of besnier,Uncertain,1
437,pneumohemothorax,Unaligned,0
437,sternal prominence projecting anteriorly beyond the normal thoracic cage margin.,Uncertain,2
437,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Uncertain,4
438,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
438,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
438,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
438,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
438,gas filled structure noted superior to the left hemidiaphragm.,Uncertain,3
438,large lobulated soft tissue density identified in the left lower lung field.,Uncertain,0
438,radiolucent gas collection identified between the liver dome and the diaphragm.,Uncertain,3
438,retrocardiac soft tissue opacity noted within the posterior mediastinum.,Unaligned,3
438,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
438,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
439,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
439,"disease, forestier's",Uncertain,2
439,extraskeletal calcification,Uncertain,2
439,gallstone diseases,Uncertain,5
439,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
439,miliary lupoid of boeck,Uncertain,1
439,oesophageal hiatal hernia,Uncertain,3
439,patchy consolidations with cavitation identified in the right upper lung field.,Unaligned,1
439,sternal prominence projecting anteriorly beyond the normal thoracic cage margin.,Unaligned,2
439,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Aligned,4
440,calcified granuloma,Uncertain,0
440,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
